Дата,Цена машиноместа,Количество машиномест,Купит\некупит,Уникальный идентификатор покупки,Скидка,Налог,Стоимость дополнительных услуг,Общая стоимость,Итоговая сумма,Сумма платежа,Комиссия,Итоговая сумма с комиссией,Дополнительные расходы,Сумма дополнительных расходов
5,2389,0,0,1139,1.0,1.0,2.0,4951998.15,2480999.075,6.0,6.0,6.0,124642.0,124642.0
8,2711,0,0,1156,1.0,1.0,2.0,4337672.87,2173836.435,9.0,9.0,9.0,127423.0,127423.0
10,2711,0,0,1156,1.0,1.0,2.0,4337672.87,2173836.435,9.0,9.0,9.0,127423.0,127423.0
16,2711,0,0,1156,1.0,1.0,2.0,4337672.87,2173836.435,9.0,9.0,9.0,127423.0,127423.0
18,2076,0,0,1198,1.0,1.0,3.0,6870340.86,2302446.95333333,23.0,23.0,23.0,199046.0,199046.0
18,105,0,0,1221,1.0,1.0,6.0,8883866.0,4390402.96666667,17.0,17.0,17.0,221394.0,221394.0
14,3257,0,0,1264,2.0,2.0,6.0,8159258.48,1431336.355,30.0,30.0,30.0,136220.0,98445.0
20,1741,0,0,1296,1.0,1.0,3.0,3633062.4,2431371.6,11.0,11.0,11.0,112800.0,112800.0
17,4218,0,0,1309,2.0,2.0,3.0,4477448.19,1502149.39666667,2.0,2.0,2.0,161456.0,161456.0
21,4436,0,1,1335,1.0,1.0,3.0,4947454.3,1662484.76666667,10.0,10.0,10.0,199236.0,199236.0
18,6039,0,0,1351,1.0,1.0,3.0,4081066.85,1370355.61666667,12.0,12.0,12.0,177466.0,177466.0
14,970,0,0,1369,2.0,2.0,3.0,5757532.07,1939177.35666667,6.0,5.0,5.333333333333333,151829.0,151782.0
5,3265,0,0,1378,1.0,1.0,2.0,3960534.64,1985517.32,8.0,8.0,8.0,159996.0,159996.0
16,3764,0,0,1401,1.0,1.0,3.0,6153956.66,2060985.55333333,2.0,2.0,2.0,155837.0,155837.0
18,4994,0,0,1430,1.0,1.0,3.0,9122561.2,3050853.73333333,11.0,11.0,11.0,166851.0,166851.0
14,6771,0,0,1471,1.0,1.0,3.0,9166594.48,3065531.49333333,13.0,13.0,13.0,167905.0,167905.0
17,3767,0,0,1485,2.0,2.0,3.0,4745219.98,1591406.66,23.0,23.0,23.0,196862.0,196862.0
10,980,0,0,1491,1.0,1.0,3.0,6330145.6,2135715.2,14.0,14.0,14.0,209115.0,209115.0
13,131,0,0,1493,1.0,1.0,3.0,6669552.72,2235517.57333333,27.0,27.0,27.0,190523.0,190523.0
16,4000,0,0,1528,5.0,5.0,2.0,6341078.88,3184039.44,16.0,16.0,16.0,192737.96,192737.96
13,133,0,0,1529,4.0,4.0,27.0,15210670.86,2255955.20555556,19.0,-1.0,10.11111111111111,399377.0,153751.17
14,3012,0,0,1543,5.0,5.0,3.0,11137845.71,3724948.57,21.0,21.0,21.0,176727.0,176727.0
18,5168,0,0,1559,6.0,6.0,3.0,6285282.4,2107427.46666667,6.0,6.0,6.0,188471.0,188471.0
16,3014,0,0,1565,1.0,1.0,3.0,12128241.6,4052747.2,7.0,7.0,7.0,135058.0,135058.0
23,3014,1,0,1565,1.0,1.0,3.0,12128241.6,4052747.2,7.0,7.0,7.0,135058.0,135058.0
24,6048,0,0,1627,1.0,1.0,7.0,9244514.24,1330644.89142857,8.0,8.0,8.0,206792.0,88092.0
15,4238,0,0,1636,1.0,1.0,3.0,7421216.0,2483738.66666667,5.0,5.0,5.0,285816.0,285816.0
15,2746,0,0,1643,1.0,1.0,3.0,4038601.16,1355867.05333333,8.0,8.0,8.0,170613.0,170613.0
11,2104,0,0,1673,1.0,1.0,3.0,6169306.55,2068768.85,4.0,4.0,4.0,182226.0,182226.0
16,559,0,0,1690,1.0,1.0,3.0,6544042.96,2193680.98666667,29.0,29.0,29.0,174807.0,174807.0
17,3777,0,0,1732,2.0,2.0,3.0,4524200.28,3028466.85333333,20.0,20.0,20.0,80316.0,80316.0
10,4246,1,0,1754,1.0,1.0,6.0,11028371.34,3447456.045,22.0,4.0,13.0,208092.0,190643.0
20,1772,0,0,1760,1.0,1.0,3.0,5201716.7,1743905.56666667,13.0,13.0,13.0,195652.0,195652.0
14,155,0,0,1771,2.0,2.0,2.0,5395932.18,2703216.09,8.0,8.0,8.0,158489.0,158489.0
21,1387,0,0,1772,2.0,2.0,3.0,9745476.17,3260825.39,18.0,18.0,18.0,171410.0,171410.0
12,1388,0,0,1773,1.0,1.0,3.0,11148683.2,3729561.06666667,18.0,18.0,18.0,188108.0,188108.0
16,2433,0,0,1793,2.0,2.0,3.0,4093929.72,1376976.57333333,16.0,16.0,16.0,168803.0,168803.0
19,4645,0,0,1795,1.0,1.0,3.0,2526242.37,1687494.91333333,17.0,17.0,17.0,105000.0,105000.0
21,6775,0,1,1797,12.0,12.0,4.0,11220533.85,2817633.4625,29.0,11.0,24.5,245258.0,212439.0
20,3560,0,1,1810,1.0,1.0,3.0,7278268.92,2438422.97333333,8.0,8.0,8.0,186627.0,186627.0
11,570,0,0,1814,1.0,1.0,3.0,7477387.46,2504795.82,10.0,10.0,10.0,167002.0,167002.0
7,162,0,0,1833,1.0,1.0,2.0,7265215.49,3646107.745,32.0,32.0,32.0,171067.0,171067.0
3,1009,0,0,1835,1.0,1.0,3.0,3320800.56,2226200.37333333,7.0,7.0,7.0,92244.46,92244.46
14,4467,0,0,1836,1.0,1.0,3.0,10792976.41,3610992.13666667,8.0,8.0,8.0,211373.0,211373.0
7,1011,0,0,1843,1.0,1.0,2.0,4439960.91,2225230.455,7.0,7.0,7.0,161001.0,161001.0
9,4016,0,0,1844,1.0,1.0,2.0,9248809.29,4629654.645,3.0,3.0,3.0,163412.0,163412.0
18,1012,0,0,1846,1.0,1.0,3.0,5716074.12,1915358.04,10.0,10.0,10.0,226343.0,226343.0
22,2443,0,0,1853,1.0,1.0,3.0,6864535.9,2300511.96666667,12.0,12.0,12.0,192830.0,192830.0
11,2763,0,0,1887,1.0,1.0,11.0,1589250.0,1004976.90909091,9.0,4.0,7.272727272727272,111000.0,73000.0
18,2763,0,0,1887,1.0,1.0,11.0,1589250.0,1004976.90909091,9.0,4.0,7.272727272727272,111000.0,73000.0
9,5184,0,0,1889,1.0,1.0,4.0,12658594.45,3176398.6125,20.0,-2.0,14.5,1367831.0,159403.0
15,3300,0,0,1925,1.0,1.0,3.0,9326030.63,3118676.87666667,12.0,12.0,12.0,260283.0,260283.0
18,4261,0,0,1943,1.0,1.0,2.0,5058615.4,2534307.7,8.0,8.0,8.0,147327.0,147327.0
21,1403,0,1,1959,1.0,1.0,3.0,7337911.65,2458303.88333333,26.0,26.0,26.0,192614.0,192614.0
11,2120,0,0,1983,1.0,1.0,2.0,8229625.18,4119812.59,11.0,11.0,11.0,155027.0,155027.0
14,1022,0,0,2042,2.0,2.0,3.0,6469958.96,2166652.98666667,8.0,8.0,8.0,165463.0,165463.0
24,5650,0,0,2066,1.0,1.0,3.0,8715643.76,2918547.92,2.0,2.0,2.0,213254.0,213254.0
19,6160,0,0,2136,1.0,1.0,3.0,6657059.82,2231353.27333333,19.0,19.0,19.0,195603.0,195603.0
21,2463,0,1,2196,3.0,3.0,9.0,8404102.49,1645674.37222222,11.0,3.0,7.555555555555555,352875.0,187047.0
20,613,0,0,2202,1.0,1.0,3.0,8362690.25,2797230.08333333,15.0,15.0,15.0,154243.0,154243.0
19,3805,0,0,2252,1.0,1.0,2.0,5187340.77,2598670.385,6.0,6.0,6.0,113992.0,113992.0
0,5027,0,0,2299,1.0,1.0,3.0,5228682.45,1755227.48333333,16.0,16.0,16.0,158439.0,158439.0
18,5027,0,0,2299,1.0,1.0,3.0,5228682.45,1755227.48333333,16.0,16.0,16.0,158439.0,158439.0
23,5027,0,0,2299,1.0,1.0,3.0,5228682.45,1755227.48333333,16.0,16.0,16.0,158439.0,158439.0
19,6787,0,0,2305,2.0,2.0,3.0,11402545.4,3819848.46666667,7.0,7.0,7.0,331029.0,331029.0
19,207,0,0,2318,1.0,1.0,3.0,8826978.48,2955659.49333333,16.0,16.0,16.0,249060.0,249060.0
18,6788,0,0,2361,1.0,1.0,3.0,13047798.03,4368266.01,16.0,16.0,16.0,353698.0,353698.0
20,4046,0,0,2366,1.0,1.0,3.0,5599527.44,1876175.81333333,18.0,18.0,18.0,200380.0,200380.0
16,1052,0,0,2372,2.0,2.0,3.0,6972630.18,2336543.39333333,8.0,8.0,8.0,203805.0,203805.0
15,6790,0,0,2399,2.0,2.0,4.0,5127016.23,1296754.0575,10.0,10.0,10.0,154062.0,154062.0
22,1429,0,0,2410,1.0,1.0,3.0,4289490.28,1439496.76,11.0,11.0,11.0,171389.0,171389.0
19,2146,0,0,2431,3.0,3.0,4.0,10142920.17,2567480.0425,6.0,4.0,5.5,239365.0,175769.0
22,3056,0,1,2505,1.0,1.0,3.0,11668767.64,3899589.21333333,13.0,13.0,13.0,222912.0,222912.0
12,1826,0,0,2507,1.0,1.0,2.0,7036023.39,3523011.695,9.0,9.0,9.0,184935.0,184935.0
16,5362,0,0,2520,2.0,2.0,6.0,7038596.52,2299015.785,11.0,11.0,11.0,192532.0,190509.0
23,6796,0,0,2543,1.0,1.0,4.0,9225188.4,4620094.2,10.0,10.0,10.0,182266.0,182266.0
16,6284,0,0,2561,4.0,4.0,2.0,5172742.27,2611371.135,10.0,10.0,10.0,151163.0,151163.0
18,4494,0,0,2563,2.0,2.0,3.0,4464801.6,2985534.4,11.0,11.0,11.0,138900.0,138900.0
7,6384,0,0,2579,1.0,1.0,3.0,9182666.24,3073222.08,23.0,23.0,23.0,178947.0,178947.0
19,644,0,0,2601,1.0,1.0,5.0,7850167.92,3061257.04,15.0,2.0,9.8,287759.0,218338.0
16,3324,0,0,2604,1.0,1.0,3.0,5563475.0,1864491.66666667,16.0,16.0,16.0,179500.0,179500.0
16,2491,0,0,2644,1.0,1.0,3.0,4265943.73,1431981.24333333,16.0,16.0,16.0,199159.0,199159.0
19,1077,0,0,2679,1.0,1.0,3.0,5962932.7,1997644.23333333,10.0,10.0,10.0,182428.0,182428.0
16,6387,0,0,2681,2.0,2.0,3.0,10862811.37,3630603.79,16.0,16.0,16.0,210406.0,210406.0
7,245,0,0,2702,1.0,1.0,3.0,6571700.4,2202900.13333333,16.0,16.0,16.0,185658.0,185658.0
15,2499,0,0,2723,3.0,3.0,7.0,9704900.98,1403128.71142857,22.0,16.0,20.571428571428573,363888.0,228916.0
17,2499,0,0,2723,3.0,3.0,7.0,9704900.98,1403128.71142857,22.0,16.0,20.571428571428573,363888.0,228916.0
23,1453,0,0,2728,2.0,2.0,3.0,14191779.84,4750593.28,10.0,10.0,10.0,324640.0,324640.0
17,1085,0,0,2759,1.0,1.0,3.0,4313683.88,1447561.29333333,21.0,21.0,21.0,199403.0,199403.0
22,4859,0,0,2774,1.0,1.0,3.0,13578126.92,4546042.30666667,5.0,5.0,5.0,363821.0,363821.0
18,4291,0,0,2782,1.0,1.0,4.0,21532547.66,5404886.915,8.0,5.0,5.75,368997.0,349605.0
24,2506,0,0,2807,1.0,1.0,3.0,14270670.51,4775890.17,18.0,18.0,18.0,363888.0,363888.0
10,2172,0,0,2822,1.0,1.0,2.0,2535414.93,1272707.465,9.0,9.0,9.0,78253.0,78253.0
23,6802,0,1,2832,1.0,1.0,3.0,5580858.28,1870286.09333333,12.0,12.0,12.0,227242.0,227242.0
11,3341,0,0,2850,1.0,1.0,3.0,10782438.15,3606479.38333333,24.0,24.0,24.0,183961.0,183961.0
22,6803,0,1,2859,1.0,1.0,3.0,6566746.63,2198915.54333333,2.0,2.0,2.0,163865.0,163865.0
13,1857,0,0,2906,2.0,2.0,3.0,4158201.22,1398400.40666667,15.0,15.0,15.0,171447.0,171447.0
16,2180,0,0,2908,1.0,1.0,2.0,5637877.83,2823938.915,22.0,22.0,22.0,171219.0,171219.0
24,6804,0,0,2912,1.0,1.0,2.0,7409452.92,3709726.46,6.0,6.0,6.0,131646.0,131646.0
21,666,0,0,2938,1.0,1.0,3.0,6668347.4,2235115.8,12.0,12.0,12.0,183601.0,183601.0
21,6805,1,0,2947,2.0,2.0,3.0,5480706.13,3662804.08666667,33.0,33.0,33.0,178513.0,178513.0
14,3837,0,0,2974,9.0,9.0,3.0,2093344.0,1398896.0,9.0,9.0,9.0,104000.0,104000.0
10,3349,0,0,2990,1.0,1.0,4.0,5959224.88,2984612.44,2.0,2.0,2.0,126371.0,102564.0
24,6807,0,0,3014,1.0,1.0,3.0,13272763.4,4434254.46666667,8.0,8.0,8.0,184240.0,184240.0
10,1478,0,0,3015,1.0,1.0,3.0,6130275.0,2055758.33333333,25.0,25.0,25.0,245611.0,245611.0
2,1109,0,0,3050,1.0,1.0,2.0,4977253.36,2493876.68,8.0,8.0,8.0,200429.0,200429.0
11,2839,0,0,3127,1.0,1.0,3.0,7183692.02,2406897.34,27.0,27.0,27.0,127008.0,127008.0
24,287,0,0,3178,1.0,1.0,3.0,9020186.55,3016728.85,17.0,17.0,17.0,225368.0,225368.0
22,6721,0,0,3181,1.0,1.0,6.0,10575013.75,3511717.925,22.0,13.0,17.5,206548.0,203861.0
17,3850,0,0,3190,1.0,1.0,3.0,7043177.76,2360059.25333333,19.0,19.0,19.0,178408.0,178408.0
13,3627,0,0,3278,2.0,2.0,2.0,10285274.93,5147637.465,6.0,6.0,6.0,120012.0,120012.0
11,698,0,0,3306,1.0,1.0,3.0,8438933.74,2825311.24666667,8.0,8.0,8.0,173600.0,173600.0
24,6528,0,0,3336,1.0,1.0,3.0,8315093.25,2784031.08333333,27.0,27.0,27.0,231295.0,231295.0
23,1508,0,0,3341,1.0,1.0,2.0,5467561.66,2738780.83,10.0,10.0,10.0,149553.0,149553.0
22,6629,0,0,3362,1.0,1.0,3.0,14090921.62,4706973.87333333,5.0,5.0,5.0,250316.0,250316.0
23,6811,0,1,3384,1.0,1.0,3.0,5067949.17,1699316.39,6.0,6.0,6.0,198705.0,198705.0
19,1132,0,0,3418,1.0,1.0,3.0,4398593.97,1476197.99,6.0,6.0,6.0,186559.0,186559.0
20,1883,0,0,3451,1.0,1.0,2.0,4259869.83,2134934.915,9.0,9.0,9.0,179124.0,179124.0
20,717,0,0,3460,1.0,1.0,3.0,9007732.76,3009244.25333333,9.0,7.0,8.333333333333334,147388.0,146649.0
17,2553,0,0,3473,1.0,1.0,3.0,9189084.73,3088694.91,13.0,13.0,13.0,166148.0,166148.0
15,3368,0,0,3481,2.0,2.0,3.0,5424259.14,1818086.38,6.0,6.0,6.0,169867.0,169867.0
16,324,0,0,3544,1.0,1.0,3.0,10599450.99,3543150.33,9.0,9.0,9.0,172706.0,172706.0
24,4534,0,0,3556,2.0,2.0,6.0,6500893.94,1151797.24833333,16.0,16.0,16.0,178147.0,104715.0
18,1892,0,0,3559,1.0,1.0,3.0,6056032.37,2022010.79,11.0,11.0,11.0,154936.0,154936.0
21,2231,0,0,3560,1.0,1.0,2.0,5446271.01,2728135.505,10.0,10.0,10.0,153137.0,153137.0
8,729,0,0,3569,1.0,1.0,2.0,5672831.98,2841665.99,7.0,7.0,7.0,172089.0,172089.0
18,3645,0,0,3585,2.0,2.0,4.0,6151955.71,1545488.9275,16.0,13.0,15.25,294373.0,217796.0
10,3870,0,0,3587,1.0,1.0,2.0,3625160.61,1817580.305,10.0,10.0,10.0,176091.0,176091.0
21,4887,0,0,3615,1.0,1.0,6.0,4341102.23,1455993.11333333,22.0,21.0,21.5,196639.0,196350.0
22,1151,0,0,3620,1.0,1.0,3.0,4658894.14,1562631.38,15.0,15.0,15.0,198967.0,198967.0
0,2239,0,0,3625,1.0,1.0,5.0,4255708.8,2564621.28,6.0,6.0,6.0,109000.0,109000.0
20,1154,0,0,3641,4.0,4.0,12.0,12003392.52,3079329.00916667,25.0,20.0,23.0,263111.0,193488.0
19,737,0,0,3669,1.0,1.0,3.0,4665633.2,1565211.06666667,16.0,16.0,16.0,188230.0,188230.0
14,336,0,0,3705,1.0,1.0,3.0,8773075.24,2936691.74666667,23.0,23.0,23.0,221626.0,221626.0
24,2245,0,0,3738,2.0,2.0,9.0,7640072.25,900700.33,23.0,23.0,23.0,152026.0,107223.0
22,6735,0,1,3743,2.0,2.0,7.0,7457717.03,2041142.47,27.0,13.0,21.0,353659.0,229774.0
24,5985,0,1,3751,1.0,1.0,3.0,9421485.15,3150495.05,11.0,11.0,11.0,269471.0,269471.0
23,744,0,0,3759,4.0,4.0,7.0,16733688.33,3401712.2,11.0,6.0,6.714285714285714,290340.0,229506.0
16,6638,0,0,3784,1.0,1.0,2.0,3706079.48,1858039.74,22.0,22.0,22.0,184749.0,184749.0
11,6816,0,0,3786,1.0,1.0,3.0,11308384.06,3781794.68666667,17.0,17.0,17.0,191436.0,191436.0
12,6817,0,0,3802,1.0,1.0,3.0,7067372.58,2368124.19333333,26.0,26.0,26.0,203551.0,203551.0
22,6818,0,0,3810,1.0,1.0,3.0,15558090.25,5196030.08333333,14.0,14.0,14.0,250794.0,250794.0
16,3883,0,0,3836,1.0,1.0,3.0,11090432.03,3710144.01,4.0,4.0,4.0,188730.0,188730.0
23,6822,1,0,3887,3.0,3.0,6.0,11288073.48,1941710.80166667,9.0,-1.0,4.0,309019.0,90083.0
22,359,0,0,3996,2.0,2.0,2.0,5949840.08,2980170.04,8.0,8.0,8.0,158991.0,158991.0
2,3130,0,0,4004,1.0,1.0,3.0,6453417.42,2163472.47333333,16.0,16.0,16.0,137017.0,137017.0
8,4739,0,0,4038,1.0,1.0,6.0,6889682.64,4591551.71666667,5.0,2.0,3.5,126371.0,117491.0
23,776,0,0,4059,1.0,1.0,4.0,7137692.51,1796173.1275,6.0,6.0,6.0,178953.0,174285.0
12,6317,0,0,4157,1.0,1.0,3.0,6944641.88,2327213.96,5.0,5.0,5.0,192249.0,192249.0
22,1941,0,0,4175,8.0,8.0,9.0,13670171.33,2764521.49555556,13.0,3.0,7.444444444444445,281276.0,59500.0
12,6425,0,0,4177,2.0,2.0,2.0,3847808.0,1929154.0,10.0,10.0,10.0,156000.0,156000.0
19,2909,0,0,4196,1.0,1.0,3.0,7620788.92,2552596.30666667,19.0,19.0,19.0,221180.0,221180.0
15,4741,0,0,4205,2.0,2.0,3.0,10119941.74,3385647.24666667,3.0,3.0,3.0,167219.0,167219.0
18,4914,0,0,4220,1.0,1.0,3.0,4170953.99,1400317.99666667,2.0,2.0,2.0,184470.0,184470.0
22,5269,0,0,4225,1.0,1.0,6.0,10929728.83,3558587.59333333,7.0,5.0,6.0,353667.0,341664.0
19,787,0,0,4228,1.0,1.0,3.0,9135806.66,3057602.22,30.0,30.0,30.0,175793.0,175793.0
23,1946,0,0,4246,2.0,2.0,3.0,6380942.04,2152647.34666667,18.0,18.0,18.0,132210.0,132210.0
11,4352,0,0,4258,1.0,1.0,3.0,11422983.06,3826661.02,11.0,11.0,11.0,321121.0,321121.0
18,792,0,0,4262,2.0,2.0,3.0,6822571.28,2284190.42666667,7.0,7.0,7.0,206171.0,206171.0
14,380,0,0,4279,3.0,3.0,3.0,10227506.57,3421502.19,22.0,22.0,22.0,170870.0,170870.0
15,2282,0,0,4284,1.0,1.0,3.0,5973075.31,2001025.10333333,9.0,9.0,9.0,176261.0,176261.0
11,2283,0,0,4288,1.0,1.0,3.0,7284595.15,2440531.71666667,27.0,27.0,27.0,191164.0,191164.0
21,4570,0,0,4358,3.0,3.0,3.0,6149146.45,2062048.81666667,5.0,5.0,5.0,221008.0,221008.0
19,2605,0,0,4378,1.0,1.0,3.0,8861499.03,2967166.34333333,11.0,11.0,11.0,226232.0,226232.0
19,5415,0,0,4394,1.0,1.0,3.0,7906038.64,2647679.54666667,24.0,24.0,24.0,206381.0,206381.0
20,4749,0,0,4406,1.0,1.0,2.0,7367785.54,3688892.77,9.0,9.0,9.0,155853.0,155853.0
1,1216,0,0,4408,1.0,1.0,3.0,3392673.76,2270782.50666667,22.0,22.0,22.0,100822.4,100822.4
16,6649,0,0,4415,2.0,2.0,3.0,11417808.39,3824936.13,13.0,13.0,13.0,229543.0,229543.0
23,3156,0,0,4422,2.0,2.0,3.0,8498367.22,2845122.40666667,10.0,10.0,10.0,207110.0,207110.0
19,399,0,0,4426,1.0,1.0,2.0,4473911.79,2241955.895,10.0,10.0,10.0,149700.0,149700.0
9,1597,0,0,4429,1.0,1.0,3.0,9540780.98,3192593.66,26.0,26.0,26.0,165716.0,165716.0
17,400,0,0,4438,1.0,1.0,3.0,6983470.87,2341156.95666667,10.0,10.0,10.0,265989.0,265989.0
16,2613,0,0,4461,1.0,1.0,3.0,4610996.48,1546998.82666667,6.0,6.0,6.0,185591.0,185591.0
20,2615,0,1,4477,2.0,2.0,3.0,10530400.1,3523466.7,29.0,29.0,29.0,215150.0,215150.0
12,1603,0,0,4485,3.0,3.0,3.0,5878704.5,1971901.5,26.0,26.0,26.0,234429.0,234429.0
23,6833,0,0,4505,1.0,1.0,3.0,15455905.29,5164301.76333333,2.0,2.0,2.0,224373.0,224373.0
21,5870,0,1,4523,1.0,1.0,3.0,7666809.34,2565603.11333333,11.0,11.0,11.0,298369.0,298369.0
15,6835,0,0,4549,1.0,1.0,3.0,14890118.14,4976706.04666667,23.0,23.0,23.0,190104.0,190104.0
24,2302,0,0,4590,1.0,1.0,3.0,11933775.26,3996925.08666667,10.0,10.0,10.0,396465.0,396465.0
20,5112,0,0,4607,5.0,5.0,3.0,13640953.65,4556984.55,13.0,13.0,13.0,333281.0,333281.0
10,6836,0,0,4616,1.0,1.0,2.0,4154863.7,2082431.85,19.0,19.0,19.0,188517.0,188517.0
17,1236,0,0,4663,1.0,1.0,2.0,4440510.27,2225255.135,10.0,10.0,10.0,148005.0,148005.0
11,4934,0,0,4686,1.0,1.0,2.0,5251835.55,2630917.775,9.0,9.0,9.0,161406.0,161406.0
20,4580,0,0,4709,4.0,4.0,6.0,11201316.37,2947653.115,19.0,17.0,18.0,199009.0,198487.0
15,4149,0,0,4712,3.0,3.0,3.0,8963500.4,3000166.8,15.0,15.0,15.0,212076.0,212076.0
16,844,0,0,4714,2.0,2.0,3.0,11105831.29,3708610.43,11.0,10.0,10.666666666666666,196488.0,165874.0
19,3934,0,0,4794,1.0,1.0,3.0,5390511.61,1806503.87,2.0,2.0,2.0,158064.0,158064.0
1,434,0,0,4816,1.0,1.0,2.0,3725794.23,1868147.115,10.0,10.0,10.0,162100.0,162100.0
21,4765,0,0,23,1.0,1.0,3.0,7288536.29,2444512.09666667,7.0,7.0,7.0,197756.0,197756.0
17,1981,0,0,48,2.0,2.0,3.0,4160152.42,1399050.80666667,13.0,13.0,13.0,164733.0,164733.0
19,2649,0,0,60,3.0,3.0,2.0,8156320.38,4103160.19,8.0,8.0,8.0,139823.0,139823.0
17,6840,0,0,69,1.0,1.0,3.0,7027237.49,2354745.83,17.0,17.0,17.0,192269.0,192269.0
13,2947,0,0,85,1.0,1.0,3.0,10148742.32,3401914.10666667,6.0,6.0,6.0,370701.0,370701.0
14,3181,0,0,94,3.0,3.0,3.0,4325319.28,1454106.42666667,19.0,19.0,19.0,166973.0,166973.0
12,2327,0,0,118,1.0,1.0,3.0,6950533.54,4637022.36,2.0,2.0,2.0,110733.0,110733.0
16,2951,0,0,144,2.0,2.0,3.0,4970641.51,1669213.83666667,2.0,2.0,2.0,194829.0,194829.0
20,1258,0,0,151,1.0,1.0,3.0,8209469.64,2762156.54666667,15.0,15.0,15.0,164433.0,164433.0
7,1994,0,0,165,1.0,1.0,2.0,4551959.8,2281229.9,6.0,6.0,6.0,129525.0,129525.0
17,3458,0,0,187,2.0,2.0,2.0,3834495.0,1922247.5,11.0,11.0,11.0,70500.0,70500.0
21,6446,0,1,245,1.0,1.0,3.0,10399106.46,3479702.15333333,7.0,7.0,7.0,242365.0,242365.0
14,2663,0,0,254,2.0,2.0,4.0,16236433.54,4080858.385,23.0,18.0,21.75,335145.0,251249.0
23,1658,0,0,292,1.0,1.0,2.0,8637340.51,4323670.255,6.0,6.0,6.0,127980.0,127980.0
18,3946,0,0,323,2.0,2.0,2.0,4902284.85,2456142.425,10.0,10.0,10.0,149083.0,149083.0
9,1275,0,0,328,1.0,1.0,2.0,5417566.8,2713783.4,1.0,1.0,1.0,140961.0,140961.0
22,1276,0,0,331,2.0,2.0,2.0,8022649.1,4016324.55,6.0,6.0,6.0,152509.0,152509.0
17,2009,0,0,334,1.0,1.0,3.0,7470915.07,2500305.02333333,15.0,15.0,15.0,295800.0,295800.0
21,6230,0,0,340,1.0,1.0,5.0,6307892.42,1268978.484,26.0,26.0,26.0,131624.0,131624.0
19,6848,0,0,373,1.0,1.0,3.0,7590309.91,2540103.30333333,9.0,9.0,9.0,174814.0,174814.0
14,456,0,0,384,1.0,1.0,2.0,5359462.86,2684981.43,15.0,15.0,15.0,160499.0,160499.0
22,458,0,1,398,2.0,2.0,3.0,4620360.9,1550120.3,15.0,15.0,15.0,200622.0,200622.0
20,5130,0,0,413,2.0,2.0,3.0,5205449.33,1744816.44333333,8.0,8.0,8.0,172359.0,172359.0
17,3200,0,0,433,1.0,1.0,2.0,7877154.85,3943577.425,5.0,5.0,5.0,217670.0,217670.0
11,897,0,0,461,1.0,1.0,3.0,4193137.1,1410045.7,8.0,8.0,8.0,167084.0,167084.0
22,6763,0,1,497,1.0,1.0,3.0,4313383.96,1447794.65333333,2.0,2.0,2.0,171101.0,171101.0
17,6450,0,0,512,5.0,5.0,7.0,6057552.32,1593591.76666667,27.0,14.0,17.0,266866.0,107267.75
20,2677,0,0,545,1.0,1.0,3.0,12382829.57,4140943.19,20.0,20.0,20.0,203877.0,203877.0
12,3488,0,0,606,2.0,2.0,3.0,7745356.61,2594118.87,27.0,27.0,27.0,167554.0,167554.0
21,3491,0,0,638,1.0,1.0,3.0,7871345.55,2633781.85,10.0,10.0,10.0,167517.0,167517.0
9,1310,0,0,658,1.0,1.0,3.0,6556723.6,2197907.86666667,9.0,9.0,9.0,181407.0,181407.0
0,491,0,0,660,1.0,1.0,2.0,4562881.88,2286690.94,10.0,10.0,10.0,164996.0,164996.0
10,57,0,0,707,1.0,1.0,5.0,7745838.46,2733960.292,14.0,9.0,11.0,156476.0,126900.0
23,6348,0,0,709,4.0,4.0,3.0,14287904.98,4775968.32666667,26.0,26.0,26.0,191747.0,191747.0
24,60,0,0,737,1.0,1.0,3.0,7709260.55,2583086.85,14.0,14.0,14.0,173924.0,173924.0
19,498,0,0,738,1.0,1.0,3.0,3657484.71,2447323.14,22.0,22.0,22.0,199405.0,199405.0
8,6857,0,0,740,1.0,1.0,2.0,8466832.0,4238416.0,8.0,8.0,8.0,207562.0,207562.0
11,2035,0,0,741,1.0,1.0,3.0,6543577.0,2193525.66666667,2.0,2.0,2.0,189699.0,189699.0
8,1695,0,0,743,1.0,1.0,18.0,12056030.0,3143126.17444444,17.0,1.0,6.333333333333333,185652.0,100953.0
17,2690,0,0,757,1.0,1.0,3.0,10553453.51,3530151.17,20.0,20.0,20.0,205033.0,205033.0
10,1321,0,0,778,1.0,1.0,2.0,4131568.05,2070784.025,11.0,11.0,11.0,166585.0,166585.0
16,4971,0,0,793,2.0,2.0,3.0,6949863.72,2328954.57333333,25.0,25.0,25.0,271003.0,271003.0
24,64,0,0,796,1.0,1.0,2.0,4403271.62,2206635.81,9.0,9.0,9.0,190358.0,190358.0
8,933,0,0,823,1.0,1.0,3.0,7733027.24,2590009.08,6.0,6.0,6.0,149860.0,149860.0
10,506,0,0,863,1.0,1.0,2.0,7795774.19,3902887.095,3.0,3.0,3.0,161343.0,161343.0
17,506,0,0,863,2.0,2.0,2.0,7795774.19,3902887.095,3.0,3.0,3.0,161343.0,161343.0
16,2050,0,0,898,1.0,1.0,3.0,8427866.37,2821622.12333333,27.0,27.0,27.0,167744.0,167744.0
